,date,hour,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
0,20211201,0,65.0,42.0,46.0,80.0,68.0,6.0,5.0,30.0,34.0,50.0,70.0,53.0,58.0,0.6,0.8
1,20211201,1,58.0,34.0,47.0,66.0,71.0,5.0,5.0,26.0,33.0,53.0,70.0,53.0,53.0,0.5,0.8
2,20211201,2,48.0,24.0,47.0,48.0,72.0,5.0,5.0,25.0,32.0,51.0,70.0,52.0,53.0,0.5,0.8
3,20211201,3,42.0,18.0,47.0,42.0,73.0,6.0,5.0,27.0,31.0,46.0,70.0,50.0,53.0,0.5,0.8
4,20211201,4,39.0,16.0,45.0,39.0,72.0,6.0,5.0,29.0,31.0,41.0,63.0,48.0,53.0,0.5,0.7
5,20211201,5,38.0,18.0,43.0,38.0,70.0,6.0,5.0,32.0,31.0,36.0,63.0,45.0,53.0,0.5,0.7
6,20211201,6,42.0,17.0,39.0,42.0,68.0,6.0,5.0,38.0,31.0,28.0,63.0,42.0,53.0,0.6,0.7
7,20211201,7,43.0,20.0,36.0,43.0,65.0,6.0,6.0,49.0,32.0,16.0,63.0,39.0,53.0,0.7,0.7
8,20211201,8,48.0,22.0,34.0,48.0,63.0,6.0,6.0,46.0,32.0,19.0,63.0,36.0,53.0,0.7,0.7
9,20211201,9,52.0,23.0,32.0,53.0,62.0,6.0,6.0,40.0,33.0,28.0,63.0,33.0,53.0,0.7,0.7
10,20211201,10,50.0,20.0,31.0,50.0,61.0,6.0,6.0,34.0,33.0,39.0,63.0,32.0,53.0,0.6,0.7
11,20211201,11,48.0,18.0,30.0,48.0,61.0,7.0,6.0,37.0,33.0,38.0,63.0,31.0,53.0,0.7,0.7
12,20211201,12,49.0,15.0,29.0,49.0,60.0,7.0,6.0,32.0,33.0,47.0,63.0,31.0,53.0,0.7,0.7
13,20211201,13,42.0,12.0,28.0,42.0,59.0,7.0,6.0,28.0,33.0,52.0,63.0,33.0,53.0,0.8,0.7
14,20211201,14,44.0,13.0,26.0,44.0,58.0,7.0,6.0,30.0,33.0,52.0,63.0,36.0,53.0,0.8,0.7
15,20211201,15,46.0,15.0,25.0,46.0,58.0,6.0,6.0,30.0,34.0,54.0,61.0,41.0,53.0,0.7,0.7
16,20211201,16,47.0,19.0,25.0,47.0,57.0,6.0,6.0,33.0,34.0,55.0,61.0,46.0,53.0,0.7,0.7
17,20211201,17,45.0,19.0,25.0,45.0,56.0,5.0,6.0,28.0,34.0,58.0,58.0,49.0,53.0,0.6,0.7
18,20211201,18,39.0,19.0,24.0,39.0,55.0,4.0,6.0,30.0,33.0,55.0,58.0,51.0,53.0,0.6,0.6
19,20211201,19,37.0,16.0,24.0,37.0,53.0,4.0,6.0,32.0,33.0,53.0,58.0,53.0,53.0,0.5,0.6
20,20211201,20,33.0,14.0,23.0,33.0,51.0,4.0,6.0,29.0,33.0,55.0,58.0,54.0,54.0,0.5,0.6
21,20211201,21,31.0,15.0,22.0,31.0,49.0,4.0,6.0,28.0,32.0,55.0,58.0,55.0,55.0,0.5,0.6
22,20211201,22,29.0,13.0,20.0,29.0,47.0,4.0,6.0,25.0,32.0,59.0,59.0,56.0,56.0,0.5,0.6
23,20211201,23,29.0,11.0,19.0,29.0,44.0,5.0,6.0,33.0,32.0,48.0,59.0,55.0,56.0,0.5,0.6
24,20211202,0,33.0,14.0,18.0,33.0,43.0,5.0,6.0,54.0,33.0,24.0,59.0,51.0,56.0,0.6,0.6
25,20211202,1,43.0,20.0,17.0,43.0,42.0,5.0,6.0,66.0,35.0,9.0,59.0,9.0,9.0,0.6,0.6
26,20211202,2,43.0,23.0,17.0,43.0,41.0,5.0,6.0,60.0,36.0,14.0,59.0,12.0,12.0,0.6,0.6
27,20211202,5,36.0,20.0,18.0,36.0,41.0,7.0,6.0,59.0,40.0,15.0,59.0,12.0,12.0,0.6,0.6
28,20211202,6,36.0,20.0,18.0,36.0,41.0,7.0,6.0,65.0,41.0,8.0,59.0,11.0,12.0,0.6,0.6
29,20211202,7,39.0,22.0,18.0,39.0,41.0,7.0,6.0,67.0,42.0,6.0,59.0,11.0,12.0,0.7,0.6
30,20211202,8,42.0,22.0,18.0,42.0,40.0,7.0,6.0,60.0,43.0,15.0,59.0,11.0,12.0,0.8,0.6
31,20211202,9,50.0,26.0,18.0,50.0,40.0,7.0,6.0,46.0,43.0,31.0,59.0,14.0,14.0,0.7,0.6
32,20211202,10,50.0,35.0,18.0,50.0,40.0,8.0,6.0,40.0,43.0,39.0,59.0,17.0,17.0,0.9,0.6
33,20211202,12,53.0,28.0,20.0,55.0,41.0,10.0,6.0,45.0,44.0,49.0,59.0,25.0,25.0,1.0,0.7
34,20211202,13,50.0,29.0,20.0,50.0,41.0,8.0,6.0,45.0,45.0,50.0,59.0,30.0,30.0,0.7,0.7
35,20211202,15,47.0,26.0,21.0,47.0,41.0,7.0,6.0,47.0,46.0,52.0,59.0,41.0,41.0,0.7,0.7
36,20211202,16,50.0,26.0,22.0,50.0,41.0,6.0,6.0,49.0,47.0,50.0,59.0,45.0,45.0,0.6,0.7
37,20211202,17,51.0,26.0,22.0,51.0,41.0,6.0,6.0,52.0,48.0,46.0,59.0,47.0,47.0,0.6,0.7
38,20211202,18,49.0,21.0,22.0,49.0,42.0,6.0,6.0,58.0,49.0,37.0,59.0,47.0,47.0,0.7,0.7
39,20211202,19,50.0,22.0,22.0,50.0,42.0,6.0,6.0,65.0,51.0,29.0,59.0,45.0,47.0,0.7,0.7
40,20211202,20,52.0,29.0,23.0,54.0,43.0,7.0,6.0,76.0,52.0,18.0,59.0,41.0,47.0,0.8,0.7
41,20211202,21,55.0,30.0,24.0,60.0,44.0,6.0,6.0,86.0,55.0,10.0,59.0,36.0,47.0,0.8,0.7
42,20211202,22,57.0,30.0,24.0,64.0,46.0,7.0,7.0,91.0,58.0,6.0,52.0,31.0,47.0,0.9,0.7
43,20211202,23,60.0,33.0,25.0,70.0,48.0,7.0,7.0,92.0,60.0,5.0,52.0,25.0,47.0,0.9,0.7
44,20211203,0,58.0,32.0,26.0,66.0,49.0,7.0,7.0,85.0,61.0,10.0,52.0,20.0,47.0,0.8,0.7
45,20211203,1,54.0,30.0,26.0,57.0,50.0,8.0,7.0,80.0,62.0,16.0,52.0,16.0,16.0,0.7,0.7
46,20211203,2,56.0,37.0,27.0,62.0,50.0,8.0,7.0,86.0,63.0,11.0,52.0,14.0,16.0,0.7,0.7
47,20211203,3,56.0,37.0,28.0,62.0,51.0,8.0,7.0,85.0,64.0,12.0,52.0,13.0,16.0,0.8,0.7
48,20211203,4,58.0,36.0,28.0,65.0,52.0,9.0,7.0,85.0,65.0,9.0,52.0,12.0,16.0,0.8,0.8
49,20211203,5,58.0,35.0,29.0,66.0,54.0,9.0,7.0,84.0,66.0,9.0,52.0,11.0,16.0,0.8,0.8
50,20211203,6,59.0,38.0,30.0,67.0,55.0,9.0,7.0,85.0,67.0,6.0,52.0,10.0,16.0,0.8,0.8
51,20211203,7,61.0,40.0,30.0,72.0,56.0,8.0,7.0,84.0,68.0,5.0,52.0,10.0,16.0,0.8,0.8
52,20211203,8,65.0,42.0,31.0,80.0,58.0,10.0,8.0,78.0,68.0,12.0,52.0,10.0,16.0,0.9,0.8
53,20211203,9,69.0,44.0,32.0,88.0,60.0,11.0,8.0,70.0,69.0,22.0,52.0,11.0,16.0,1.0,0.8
54,20211203,10,73.0,48.0,32.0,96.0,61.0,12.0,8.0,70.0,70.0,28.0,52.0,13.0,16.0,1.1,0.8
55,20211203,11,75.0,50.0,33.0,100.0,64.0,13.0,8.0,64.0,71.0,39.0,52.0,16.0,16.0,1.1,0.8
56,20211203,12,72.0,46.0,34.0,94.0,65.0,13.0,8.0,53.0,72.0,55.0,55.0,22.0,22.0,1.0,0.8
57,20211203,13,66.0,38.0,34.0,82.0,66.0,12.0,8.0,50.0,72.0,62.0,62.0,29.0,29.0,1.0,0.8
58,20211203,14,69.0,42.0,35.0,87.0,68.0,12.0,9.0,57.0,72.0,60.0,62.0,35.0,35.0,1.2,0.8
59,20211203,15,72.0,49.0,36.0,94.0,70.0,12.0,9.0,60.0,73.0,60.0,62.0,42.0,42.0,1.1,0.9
60,20211203,16,77.0,48.0,37.0,104.0,72.0,11.0,9.0,71.0,74.0,50.0,62.0,47.0,47.0,1.1,0.9
61,20211203,17,80.0,51.0,38.0,110.0,75.0,14.0,9.0,87.0,75.0,34.0,62.0,48.0,48.0,1.3,0.9
62,20211203,18,82.0,51.0,39.0,113.0,78.0,13.0,10.0,107.0,77.0,14.0,62.0,47.0,48.0,1.4,0.9
63,20211203,19,82.0,58.0,41.0,114.0,80.0,9.0,10.0,80.0,78.0,36.0,62.0,46.0,48.0,1.0,0.9
64,20211203,20,84.0,62.0,42.0,102.0,82.0,9.0,10.0,100.0,79.0,13.0,62.0,41.0,48.0,1.0,1.0
65,20211203,21,73.0,53.0,43.0,90.0,84.0,9.0,10.0,104.0,80.0,5.0,62.0,34.0,48.0,0.9,1.0
66,20211203,22,69.0,50.0,44.0,83.0,84.0,9.0,10.0,101.0,80.0,6.0,62.0,27.0,48.0,1.0,1.0
67,20211203,23,78.0,57.0,45.0,93.0,85.0,11.0,10.0,105.0,80.0,6.0,62.0,20.0,48.0,1.1,1.0
68,20211204,0,80.0,59.0,46.0,102.0,87.0,9.0,10.0,102.0,81.0,6.0,62.0,15.0,48.0,1.2,1.0
69,20211204,1,93.0,69.0,48.0,106.0,89.0,8.0,10.0,95.0,82.0,8.0,62.0,8.0,8.0,1.5,1.0
70,20211204,2,97.0,72.0,49.0,117.0,91.0,9.0,10.0,96.0,82.0,6.0,62.0,7.0,8.0,1.4,1.1
71,20211204,3,79.0,58.0,50.0,100.0,93.0,8.0,10.0,88.0,82.0,6.0,62.0,7.0,8.0,1.3,1.1
72,20211204,4,80.0,59.0,51.0,90.0,94.0,7.0,10.0,85.0,82.0,6.0,62.0,6.0,8.0,1.2,1.1
73,20211204,5,80.0,59.0,52.0,87.0,95.0,7.0,10.0,75.0,82.0,6.0,62.0,6.0,8.0,1.3,1.1
74,20211204,6,77.0,56.0,53.0,83.0,95.0,7.0,10.0,78.0,82.0,5.0,62.0,6.0,8.0,1.2,1.1
75,20211204,7,70.0,51.0,53.0,79.0,96.0,7.0,10.0,79.0,81.0,5.0,62.0,6.0,8.0,1.2,1.1
76,20211204,8,70.0,51.0,53.0,86.0,96.0,7.0,10.0,79.0,82.0,6.0,62.0,6.0,8.0,1.3,1.2
77,20211204,9,78.0,57.0,54.0,97.0,96.0,8.0,10.0,84.0,82.0,7.0,62.0,6.0,8.0,1.2,1.2
78,20211204,10,65.0,47.0,54.0,79.0,96.0,7.0,10.0,82.0,83.0,14.0,62.0,7.0,8.0,0.8,1.2
79,20211204,11,,31.0,53.0,53.0,94.0,,9.0,79.0,83.0,23.0,62.0,9.0,9.0,0.7,1.1
80,20211204,12,,,53.0,,94.0,9.0,9.0,,85.0,49.0,62.0,14.0,14.0,0.7,1.1
81,20211204,13,,,54.0,,94.0,7.0,9.0,36.0,84.0,69.0,69.0,22.0,22.0,0.5,1.1
82,20211204,14,,24.0,53.0,,94.0,7.0,9.0,41.0,83.0,67.0,69.0,30.0,30.0,0.5,1.1
83,20211204,15,58.0,27.0,52.0,65.0,93.0,7.0,9.0,55.0,83.0,60.0,69.0,37.0,37.0,0.5,1.1
84,20211204,16,58.0,28.0,51.0,66.0,91.0,7.0,8.0,66.0,83.0,51.0,69.0,42.0,42.0,0.5,1.0
85,20211204,17,58.0,26.0,50.0,65.0,89.0,7.0,8.0,64.0,82.0,49.0,69.0,48.0,48.0,0.6,1.0
86,20211204,18,60.0,23.0,49.0,69.0,87.0,6.0,8.0,73.0,80.0,36.0,69.0,50.0,50.0,0.7,1.0
87,20211204,19,,,49.0,,86.0,,8.0,,80.0,,22.0,,20.0,,1.0
88,20211204,20,76.0,32.0,47.0,102.0,86.0,6.0,8.0,103.0,80.0,9.0,69.0,49.0,50.0,0.8,1.0
89,20211204,21,71.0,30.0,45.0,92.0,86.0,5.0,7.0,103.0,81.0,7.0,69.0,37.0,50.0,0.8,0.9
90,20211204,22,65.0,30.0,44.0,80.0,86.0,6.0,7.0,108.0,81.0,5.0,69.0,30.0,50.0,0.8,0.9
91,20211204,23,62.0,26.0,43.0,74.0,85.0,6.0,7.0,109.0,81.0,4.0,69.0,22.0,50.0,0.7,0.9
92,20211205,0,56.0,22.0,41.0,62.0,83.0,6.0,7.0,110.0,82.0,4.0,69.0,17.0,50.0,0.8,0.9
93,20211205,1,54.0,22.0,39.0,56.0,81.0,6.0,7.0,108.0,82.0,5.0,69.0,5.0,5.0,0.8,0.9
94,20211205,2,50.0,18.0,37.0,48.0,77.0,6.0,7.0,99.0,83.0,4.0,69.0,4.0,5.0,0.7,0.8
95,20211205,3,49.0,14.0,35.0,40.0,74.0,6.0,7.0,97.0,83.0,4.0,69.0,4.0,5.0,0.6,0.8
96,20211205,4,46.0,13.0,33.0,35.0,72.0,6.0,7.0,92.0,83.0,6.0,69.0,5.0,5.0,0.7,0.8
97,20211205,5,42.0,17.0,31.0,34.0,69.0,6.0,7.0,84.0,84.0,5.0,69.0,5.0,5.0,0.8,0.8
98,20211205,6,53.0,22.0,29.0,55.0,68.0,6.0,7.0,91.0,84.0,4.0,69.0,5.0,5.0,0.7,0.8
99,20211205,7,54.0,22.0,28.0,58.0,67.0,6.0,6.0,92.0,85.0,4.0,69.0,5.0,5.0,0.7,0.7
100,20211205,8,46.0,20.0,26.0,46.0,65.0,6.0,6.0,89.0,85.0,7.0,69.0,5.0,5.0,0.7,0.7
101,20211205,9,44.0,18.0,25.0,44.0,63.0,6.0,6.0,77.0,85.0,20.0,69.0,7.0,7.0,0.7,0.7
102,20211205,10,45.0,17.0,23.0,45.0,61.0,6.0,6.0,48.0,83.0,51.0,69.0,13.0,13.0,0.6,0.7
103,20211205,11,33.0,13.0,23.0,33.0,60.0,5.0,6.0,34.0,81.0,69.0,69.0,21.0,21.0,0.5,0.7
104,20211205,12,26.0,11.0,22.0,24.0,58.0,5.0,6.0,27.0,79.0,82.0,82.0,30.0,30.0,0.4,0.7
105,20211205,13,27.0,10.0,22.0,27.0,57.0,5.0,6.0,30.0,79.0,80.0,82.0,40.0,40.0,0.5,0.7
106,20211205,14,31.0,8.0,21.0,31.0,56.0,5.0,6.0,31.0,78.0,82.0,82.0,49.0,49.0,0.5,0.7
107,20211205,15,34.0,10.0,20.0,34.0,55.0,5.0,6.0,29.0,77.0,90.0,90.0,60.0,60.0,0.5,0.7
108,20211205,16,38.0,12.0,20.0,38.0,53.0,5.0,6.0,33.0,76.0,89.0,90.0,70.0,70.0,0.5,0.7
109,20211205,17,40.0,14.0,19.0,40.0,52.0,5.0,6.0,34.0,75.0,87.0,90.0,79.0,79.0,0.6,0.7
110,20211205,18,42.0,17.0,19.0,42.0,51.0,5.0,6.0,52.0,74.0,66.0,90.0,81.0,81.0,0.7,0.7
111,20211205,19,50.0,20.0,18.0,50.0,50.0,5.0,6.0,67.0,73.0,51.0,90.0,78.0,81.0,0.7,0.7
112,20211205,20,51.0,25.0,18.0,52.0,48.0,5.0,6.0,77.0,72.0,40.0,90.0,73.0,81.0,0.8,0.7
113,20211205,21,53.0,29.0,18.0,56.0,46.0,5.0,6.0,105.0,72.0,12.0,90.0,65.0,81.0,0.8,0.7
114,20211205,22,53.0,29.0,18.0,55.0,45.0,5.0,6.0,87.0,71.0,30.0,90.0,58.0,81.0,0.8,0.7
115,20211205,23,47.0,30.0,18.0,47.0,44.0,5.0,5.0,70.0,69.0,40.0,90.0,52.0,81.0,0.8,0.7
116,20211206,0,49.0,28.0,18.0,42.0,43.0,5.0,5.0,98.0,69.0,11.0,90.0,42.0,81.0,0.7,0.7
117,20211206,1,51.0,28.0,19.0,38.0,42.0,5.0,5.0,101.0,68.0,7.0,90.0,7.0,7.0,0.7,0.7
118,20211206,2,40.0,25.0,19.0,36.0,42.0,6.0,5.0,80.0,68.0,25.0,90.0,16.0,16.0,0.7,0.7
119,20211206,3,46.0,25.0,19.0,33.0,41.0,5.0,5.0,91.0,67.0,12.0,90.0,15.0,16.0,0.7,0.7
120,20211206,4,49.0,26.0,20.0,32.0,41.0,6.0,5.0,97.0,68.0,6.0,90.0,12.0,16.0,0.7,0.7
121,20211206,5,52.0,25.0,20.0,35.0,41.0,7.0,5.0,104.0,68.0,4.0,90.0,11.0,16.0,0.7,0.7
122,20211206,6,47.0,23.0,20.0,32.0,40.0,6.0,5.0,94.0,69.0,7.0,90.0,10.0,16.0,0.7,0.7
123,20211206,7,42.0,21.0,20.0,31.0,39.0,5.0,5.0,84.0,68.0,15.0,90.0,11.0,16.0,0.7,0.7
124,20211206,8,40.0,22.0,20.0,30.0,39.0,6.0,5.0,79.0,68.0,24.0,90.0,12.0,16.0,0.8,0.7
125,20211206,9,44.0,22.0,20.0,35.0,38.0,6.0,5.0,88.0,68.0,20.0,90.0,14.0,16.0,0.9,0.7
126,20211206,10,40.0,21.0,21.0,40.0,38.0,6.0,5.0,62.0,69.0,51.0,90.0,17.0,17.0,0.8,0.7
127,20211206,11,36.0,15.0,21.0,36.0,38.0,5.0,5.0,43.0,69.0,74.0,90.0,25.0,25.0,0.7,0.7
128,20211206,12,33.0,16.0,21.0,33.0,39.0,6.0,5.0,39.0,70.0,80.0,90.0,34.0,34.0,0.6,0.7
129,20211206,13,34.0,15.0,21.0,34.0,39.0,5.0,5.0,38.0,70.0,83.0,90.0,44.0,44.0,0.6,0.7
